SEXO,IDADE,RACA,ESCOLARIDADE_PAI,ESCOLARIDADE_MAE,RENDA_FAMILIAR,AUXILIO_ESTUDANTIL,BOLSA_ESTUDANTIL,INTERCAMBIO,TRABALHO_DURANTE_GRAD,COTAS,ENSINO_MEDIO,PRINCIPAL_MOTIVACAO,PERMANENCIA_PROLONGADA,SOLTEIRO
F,18.0,D,4,4,3,False,True,False,False,False,PRI,True,False,True
M,18.0,A,3,5,2,False,False,False,True,False,PRI,False,False,True
F,26.0,D,3,3,2,False,True,False,False,False,PRI,True,False,True
M,18.0,B,3,3,2,False,True,False,False,False,PRI,True,False,True
M,17.0,A,4,5,5,False,True,False,True,False,PRI,True,False,True
M,18.0,D,4,4,5,False,True,False,False,False,PRI,True,False,True
M,18.0,D,3,3,1,False,True,False,True,False,PRI,False,False,True
M,18.0,B,4,4,3,False,True,False,False,False,PUB,False,False,True
M,34.0,A,4,3,4,False,False,False,True,False,PRI,True,False,False
M,18.0,A,4,3,3,True,False,False,True,False,PRI,False,False,True
M,18.0,D,3,2,2,False,False,False,False,False,PRI,False,True,True
M,18.0,B,4,3,3,False,True,True,False,False,PRI,True,True,True
M,20.0,D,1,2,1,True,False,True,False,False,PUB,False,True,True
M,18.0,A,4,4,5,False,False,False,False,False,PRI,True,False,True
M,18.0,D,3,5,0,False,True,False,False,False,PUB,True,False,True
M,26.0,D,4,3,2,False,False,True,False,False,PRI,False,True,False
M,24.0,F,4,3,1,False,False,False,False,True,PRI,True,True,True
M,18.0,D,2,3,2,True,False,False,True,False,PUB,False,True,True
M,26.0,D,3,4,3,False,True,False,True,False,PUB,False,True,False
M,19.0,A,5,5,4,False,False,False,True,False,PRI,False,True,True
F,23.0,D,1,2,3,False,False,False,True,False,PRI,False,True,True
M,20.0,A,3,3,3,True,False,False,False,False,PRI,False,False,True
M,23.0,D,3,5,2,False,True,True,False,False,PUB,True,False,True
F,18.0,D,3,4,2,True,False,False,True,False,PRI,False,True,True
M,23.0,A,4,3,3,False,False,False,False,False,PRI,True,True,True
M,24.0,F,4,4,1,False,True,True,True,False,PRI,True,False,True
M,20.0,D,1,2,2,False,True,True,True,True,PUB,False,False,True
F,18.0,A,4,3,3,False,True,False,False,True,PUB,True,False,True
M,19.0,A,0,3,0,True,False,False,False,False,PUB,False,False,True
M,18.0,D,3,2,0,True,False,False,True,False,PRI,False,True,True
M,18.0,D,3,3,5,False,False,False,True,False,PRI,False,True,True
M,21.0,D,3,3,1,False,False,True,True,False,PRI,True,True,True
M,19.0,A,0,3,0,True,True,False,True,False,PRI,False,True,True
M,20.0,A,3,3,5,False,False,False,True,False,PRI,False,False,True
M,18.0,B,3,3,0,True,True,False,True,False,PUB,True,False,True
M,18.0,A,3,3,1,True,False,False,True,False,PRI,False,False,True
M,17.0,D,3,3,4,False,True,False,True,False,PRI,False,False,True
M,18.0,D,3,3,3,False,True,False,True,False,PRI,True,True,False
M,23.0,D,1,1,2,False,True,False,False,False,PUB,False,False,True
M,21.0,A,3,3,2,False,False,False,False,True,PUB,False,False,True
M,19.0,B,2,3,1,True,True,False,True,False,PUB,False,True,True
M,21.0,D,3,3,5,True,False,False,True,False,PRI,True,False,True
M,19.0,D,2,3,1,False,True,False,True,True,PUB,True,False,True
F,22.0,D,2,3,1,False,True,False,True,False,PUB,True,False,True
M,18.0,D,3,2,0,True,True,True,True,False,PRI,True,False,True
M,23.0,B,4,4,3,False,True,False,False,False,PUB,False,False,True
M,22.0,A,4,4,1,False,False,False,True,False,PRI,True,False,True
F,18.0,A,1,2,1,True,True,False,False,True,PUB,False,False,True
M,19.0,A,1,4,2,True,False,False,False,True,EXT,False,True,True
F,18.0,A,5,5,5,False,False,True,False,False,PRI,True,True,True
M,17.0,A,3,2,3,True,False,False,False,True,PUB,False,False,True
M,17.0,F,1,5,3,False,False,False,False,False,PRI,False,True,True
M,18.0,A,3,2,2,True,True,False,False,True,PUB,True,False,True
M,20.0,A,2,1,0,True,True,False,False,True,PUB,False,False,True
M,19.0,A,3,3,1,True,True,False,False,False,PUB,True,True,True
M,18.0,A,3,3,2,True,True,False,False,True,PUB,True,False,True
M,18.0,D,3,5,4,False,True,False,False,True,PUB,True,False,True
M,18.0,A,3,3,2,True,False,False,False,False,PUB,False,True,True
M,18.0,A,4,5,2,False,True,False,False,False,PUB,True,False,True
M,19.0,A,3,3,4,False,True,False,True,False,PUB,True,True,True
M,18.0,A,5,5,5,False,True,False,False,False,PRI,False,True,True
M,20.0,A,3,3,2,True,True,True,True,False,PRI,True,True,True
M,19.0,A,3,4,2,True,True,False,False,True,PUB,False,True,True
M,18.0,A,4,3,2,False,False,False,False,False,PRI,False,True,True
M,18.0,A,4,4,4,False,True,False,False,False,PRI,True,True,True
M,19.0,D,3,4,5,False,True,False,False,False,PRI,False,False,True
M,18.0,A,4,3,4,False,True,False,False,False,PRI,True,False,True
M,19.0,B,3,2,2,True,False,False,False,True,PUB,True,False,True
M,19.0,A,4,3,0,False,True,False,True,False,PRI,True,False,True
M,43.0,A,3,1,1,False,True,True,True,False,PUB,False,True,False
M,19.0,D,2,2,2,False,True,True,False,True,PRI,False,True,True
M,20.0,D,1,2,1,True,False,False,False,True,PUB,False,True,True
M,26.0,B,2,1,1,False,False,False,True,True,PUB,True,True,True
M,20.0,D,2,2,1,True,True,False,False,True,PUB,True,False,True
M,18.0,A,2,3,1,True,False,False,False,True,PUB,False,True,True
M,18.0,A,3,4,4,False,False,False,True,False,PRI,False,True,True
M,19.0,D,4,3,5,False,False,False,False,False,PRI,False,True,True
F,19.0,C,2,3,0,True,False,False,False,True,PUB,False,True,True
F,19.0,A,1,2,1,True,False,False,False,True,PUB,False,True,True
F,18.0,A,4,3,4,False,True,False,True,False,PRI,True,False,True
M,19.0,D,3,4,4,False,False,False,False,False,PRI,False,True,True
M,18.0,A,4,4,4,False,False,False,True,False,PRI,True,False,True
M,19.0,A,4,3,4,False,True,True,False,False,PUB,True,False,True
M,17.0,B,5,5,3,False,True,False,True,False,PRI,True,True,True
M,19.0,F,3,3,3,False,True,False,True,False,PUB,True,True,True
M,18.0,A,4,2,4,False,True,False,False,False,PRI,True,True,True
M,21.0,D,3,3,4,False,False,False,True,False,PRI,True,True,True
M,20.0,A,2,2,2,False,False,False,False,False,PUB,False,False,True
M,19.0,D,3,1,2,True,True,False,True,False,PUB,False,False,True
M,20.0,A,2,3,2,True,True,False,True,False,PUB,False,True,True
M,18.0,A,3,4,5,False,True,True,True,False,PRI,False,True,True
M,18.0,D,3,3,2,False,True,False,True,False,PRI,False,False,True
M,19.0,A,3,4,4,False,False,False,False,False,PRI,False,True,True
M,18.0,A,2,3,1,True,True,False,False,False,PUB,False,True,True
M,18.0,A,5,3,2,False,False,True,False,False,PRI,True,False,True
F,19.0,A,3,3,1,False,True,False,False,True,PUB,True,False,True
F,18.0,B,3,3,2,False,False,True,False,False,PUB,False,False,True
M,18.0,D,3,4,4,False,False,False,False,False,PRI,False,True,True
F,20.0,D,3,2,0,True,False,True,False,False,PRI,False,False,False
M,22.0,D,2,1,1,True,False,False,True,False,PRI,False,True,True
M,20.0,A,3,5,3,False,True,False,True,False,PUB,True,False,True
M,19.0,A,3,3,2,False,False,False,False,False,PRI,False,True,True
M,19.0,A,1,2,1,True,True,False,False,True,PUB,False,True,True
M,18.0,A,3,2,1,False,False,False,False,False,PRI,False,True,True
F,20.0,D,3,4,2,False,False,False,False,False,PRI,False,True,True
M,21.0,A,3,2,1,False,False,False,True,False,PUB,False,True,False
M,19.0,D,3,3,1,True,True,False,False,False,PUB,True,False,True
M,19.0,A,3,5,4,False,False,False,True,False,PUB,False,False,True
M,20.0,C,3,3,2,False,True,False,True,False,PRI,False,True,True
M,18.0,A,3,3,1,False,True,True,True,False,PUB,True,True,False
M,18.0,A,3,2,1,True,True,True,False,False,PUB,False,False,True
M,18.0,A,4,3,2,True,True,False,True,False,PRI,True,False,True
M,17.0,D,4,4,2,False,True,False,False,False,PRI,False,True,True
M,19.0,A,4,4,3,False,True,True,False,True,PUB,True,True,True
M,20.0,C,3,3,4,False,False,False,True,True,PUB,True,True,True
F,19.0,D,4,3,4,False,True,False,False,False,PRI,True,False,True
M,19.0,D,3,5,3,False,True,False,True,False,PRI,False,True,False
F,19.0,C,3,5,3,False,True,False,True,False,PRI,False,False,True
F,19.0,B,1,4,1,False,False,False,True,True,PUB,False,True,True
M,21.0,A,3,3,6,False,True,True,True,False,PRI,True,True,True
M,24.0,A,5,4,2,False,False,False,False,False,PRI,False,True,False
M,18.0,A,3,3,2,False,False,False,True,True,PUB,False,True,True
M,18.0,D,3,2,4,False,True,False,False,False,PRI,True,False,True
M,19.0,D,1,4,2,False,False,False,True,False,PRI,False,True,False
M,20.0,D,3,3,1,False,True,False,False,False,PRI,True,True,True
M,20.0,A,4,5,5,False,False,False,False,False,PRI,False,False,True
M,22.0,D,4,3,4,False,False,False,False,False,PRI,False,True,True
M,22.0,D,5,3,5,False,False,False,True,False,PRI,True,False,True
M,19.0,B,4,3,3,False,False,False,False,False,PRI,False,False,True
M,18.0,D,3,3,3,False,True,False,False,False,PRI,True,True,True
M,19.0,D,5,5,6,False,True,True,True,False,PRI,False,True,True
M,18.0,D,4,4,6,False,True,True,False,False,PRI,True,False,True
M,20.0,C,2,4,5,False,True,False,False,False,PRI,True,False,True
M,18.0,D,5,2,5,False,True,False,False,False,PRI,False,False,True
F,18.0,D,3,2,3,False,False,False,False,False,PRI,True,False,True
M,20.0,A,3,4,5,False,False,False,True,False,PRI,True,True,True
M,26.0,B,1,0,1,False,False,False,True,False,PUB,True,False,True
F,19.0,A,3,3,1,False,True,False,True,False,PUB,True,True,True
M,18.0,D,3,3,3,False,True,False,False,False,PUB,True,False,True
M,19.0,A,3,3,4,False,True,False,False,False,PRI,True,False,True
M,18.0,A,3,4,5,False,True,False,False,False,PRI,True,False,True
M,19.0,A,3,4,4,False,True,False,False,False,PRI,False,False,True
F,21.0,A,4,4,2,False,True,False,False,True,PUB,False,False,True
M,23.0,F,3,1,3,False,False,False,False,False,PUB,False,True,True
M,18.0,D,5,5,4,False,False,False,True,False,PUB,False,False,True
M,20.0,F,4,4,1,False,False,True,True,False,PRI,True,True,True
M,24.0,D,1,1,0,False,True,False,True,False,PUB,True,False,True
M,20.0,A,5,3,5,False,False,False,False,False,PRI,False,True,True
M,17.0,A,4,4,4,False,True,False,False,False,PRI,True,False,True
M,19.0,C,3,2,3,False,True,True,False,False,PRI,True,False,True
M,20.0,A,4,4,2,False,True,False,False,False,PRI,False,False,True
M,18.0,D,4,5,2,False,False,True,False,False,PRI,True,True,True
M,19.0,A,4,4,4,False,False,False,False,False,PRI,False,False,True
M,19.0,A,5,3,4,False,False,False,True,False,PRI,True,True,True
M,17.0,A,2,4,2,False,False,False,False,False,PRI,False,True,True
M,19.0,A,4,4,4,False,True,True,False,False,PRI,False,True,True
M,18.0,A,3,3,2,False,True,False,True,False,PRI,False,False,True
M,18.0,A,4,4,5,False,True,False,True,False,PUB,True,True,True
M,18.0,A,4,3,4,False,True,False,False,False,PRI,True,True,True
M,21.0,A,4,3,3,False,True,False,False,False,PRI,False,True,True
M,22.0,A,3,3,1,False,True,False,True,False,PUB,True,False,True
F,20.0,A,3,3,5,False,True,False,False,False,PUB,False,True,True
F,20.0,A,1,1,1,False,True,False,False,True,PUB,True,False,True
M,20.0,A,4,4,2,True,False,False,False,True,PUB,False,True,True
F,18.0,A,4,3,2,False,True,False,True,False,PUB,False,True,True
M,17.0,A,4,3,3,False,True,True,False,False,PRI,True,False,True
F,21.0,A,2,4,1,True,True,False,False,True,PUB,True,False,True
F,18.0,A,3,3,2,True,True,True,True,True,PUB,False,False,True
M,22.0,A,4,3,2,False,True,False,False,False,PUB,True,False,True
M,25.0,A,1,2,2,False,True,False,True,False,PUB,True,False,True
M,17.0,A,2,4,4,False,True,False,False,True,PUB,True,False,True
M,24.0,A,0,1,1,False,True,False,False,True,PUB,True,True,True
M,19.0,A,3,3,0,False,False,True,True,False,PRI,False,True,True
M,20.0,A,4,5,5,False,True,False,False,False,PRI,True,False,True
M,25.0,A,3,5,0,False,True,False,False,True,PUB,False,True,True
M,18.0,A,2,2,2,False,True,False,False,True,PUB,False,False,True
M,18.0,A,3,3,5,False,True,True,False,False,PRI,False,False,True
M,18.0,A,0,3,4,False,False,False,False,False,PUB,False,False,True
M,18.0,A,3,1,2,False,True,True,False,False,PRI,True,False,True
F,17.0,A,5,5,5,False,True,True,False,False,PRI,False,False,True
M,18.0,A,5,4,5,False,True,True,False,False,PRI,False,False,True
F,18.0,A,4,5,5,False,True,True,False,False,PRI,False,False,True
M,20.0,A,1,5,3,False,True,True,True,False,PUB,False,False,True
M,18.0,A,4,3,0,False,False,True,True,False,PRI,False,False,True
M,17.0,A,5,3,3,False,True,False,True,False,PUB,False,True,True
M,18.0,A,4,4,4,False,False,False,False,False,PRI,False,True,True
M,19.0,A,4,4,2,False,True,True,True,False,PRI,True,False,True
M,18.0,A,1,5,4,False,True,True,False,False,PRI,True,False,True
F,18.0,D,3,0,2,True,True,True,False,False,PUB,False,False,True
M,20.0,D,4,4,1,False,True,False,True,False,PRI,True,False,True
M,19.0,A,1,3,1,True,True,False,False,False,PRI,False,False,True
F,18.0,F,2,2,3,False,True,False,False,False,PRI,False,True,True
F,20.0,A,3,5,4,False,False,True,True,True,PUB,False,True,True
M,18.0,F,1,3,2,False,True,False,False,True,PUB,True,False,True
M,18.0,D,5,5,4,False,True,False,False,False,PRI,True,True,True
F,21.0,A,2,3,1,True,False,False,False,True,PUB,True,True,True
M,20.0,A,1,2,0,False,True,False,False,False,PUB,True,False,True
M,19.0,D,2,4,2,True,True,True,False,False,PUB,True,True,True
M,20.0,D,2,3,1,False,True,True,False,False,PRI,False,True,True
M,19.0,D,3,3,2,False,True,False,True,False,PUB,True,False,True
M,22.0,A,3,5,1,False,True,False,False,False,PUB,True,False,False
M,19.0,A,1,1,1,True,True,False,True,True,PUB,True,False,True
F,18.0,A,4,4,1,False,True,False,False,False,PRI,False,False,True
M,19.0,A,3,3,4,False,True,True,False,False,PUB,False,False,True
M,19.0,F,5,4,5,False,True,True,True,False,PRI,True,False,True
M,18.0,A,4,4,4,False,True,False,True,False,PRI,True,False,False
M,17.0,D,3,4,5,False,True,True,True,False,PRI,True,False,True
M,17.0,A,5,5,5,False,False,False,True,False,PRI,True,False,True
M,17.0,A,5,5,4,False,True,False,True,False,PRI,True,False,True
F,18.0,D,4,5,5,False,True,True,False,False,PRI,False,False,True
F,18.0,A,4,4,4,False,False,False,False,False,PRI,False,False,True
M,18.0,D,4,4,4,False,True,True,False,False,PRI,True,False,True
M,19.0,A,4,4,4,False,True,True,True,False,PRI,False,False,True
F,18.0,C,5,5,5,False,True,False,False,False,PRI,True,False,True
M,18.0,A,4,4,5,False,True,False,False,False,PRI,False,False,True
M,19.0,A,4,4,5,False,True,False,True,False,PRI,False,False,True
M,18.0,A,5,5,5,False,True,True,False,False,PRI,False,False,True
M,19.0,A,4,4,5,False,True,True,False,False,PRI,False,False,True
M,18.0,A,5,3,6,False,True,True,True,False,PRI,True,True,True
M,18.0,C,4,4,5,False,True,True,True,False,PRI,True,True,True
F,19.0,F,4,4,4,False,True,True,True,False,PUB,False,True,True
M,17.0,A,3,4,4,False,True,False,False,False,PRI,False,False,True
M,17.0,B,3,5,5,False,False,False,False,True,PRI,False,True,True
M,20.0,A,3,3,5,False,True,False,True,False,PRI,True,False,True
M,18.0,A,5,5,6,False,False,False,True,False,PRI,False,True,True
M,18.0,A,5,4,3,False,True,False,True,False,PRI,True,False,True
F,20.0,A,5,5,5,False,True,True,False,False,PRI,False,True,True
F,18.0,A,3,3,3,False,True,True,False,False,PUB,False,True,True
M,19.0,A,4,5,5,False,True,True,False,False,PRI,True,True,True
M,17.0,A,4,3,3,False,True,False,False,False,PRI,True,False,True
M,18.0,A,5,4,5,False,True,True,False,False,PRI,False,True,True
M,18.0,A,5,5,6,False,True,False,False,False,PRI,False,False,True
M,19.0,A,5,5,6,False,True,True,True,False,PRI,True,True,True
M,18.0,A,3,3,2,True,True,False,False,False,PUB,True,False,True
M,19.0,D,4,5,5,False,True,True,True,False,PRI,True,True,True
F,18.0,C,5,4,4,False,True,True,False,False,PRI,False,False,True
M,20.0,A,4,4,3,False,False,False,True,False,PRI,False,False,True
M,18.0,A,5,4,3,True,True,True,True,False,PRI,True,True,True
M,18.0,A,4,4,4,False,True,False,False,False,PRI,False,True,True
M,19.0,A,2,3,1,True,True,False,False,False,PUB,False,False,True
M,17.0,A,1,2,1,True,True,False,False,True,PUB,False,False,True
M,18.0,A,4,5,2,True,True,False,True,True,PUB,False,False,True
M,18.0,D,5,5,0,False,True,False,True,False,PRI,False,True,True
M,17.0,A,4,3,5,False,True,False,False,False,PRI,False,True,True
M,21.0,A,2,3,2,False,True,False,False,True,PUB,True,False,True
M,24.0,A,1,3,3,False,True,False,True,False,PRI,True,True,True
M,18.0,A,4,4,3,False,False,False,False,False,PUB,False,False,True
M,18.0,A,2,3,2,False,True,False,False,False,PUB,False,True,True
M,18.0,A,1,5,2,False,True,False,True,True,PUB,True,False,True
M,20.0,A,4,5,3,False,False,False,False,False,PUB,False,True,True
M,21.0,A,1,3,4,False,True,True,False,False,PRI,True,False,True
M,20.0,A,3,3,1,False,True,True,True,False,PUB,True,False,True
M,18.0,A,4,5,3,False,False,False,False,False,PUB,True,False,True
M,18.0,A,2,3,1,True,True,False,True,True,PUB,True,False,True
F,17.0,A,1,1,3,True,False,False,False,False,PUB,False,False,True
M,19.0,A,5,5,2,False,False,False,False,False,PUB,True,True,True
M,18.0,A,3,3,2,True,True,False,True,True,PUB,False,True,True
F,19.0,A,4,3,5,False,True,True,True,False,PRI,False,True,True
F,18.0,C,3,3,0,True,False,False,True,True,PUB,False,False,True
M,25.0,A,3,1,4,False,False,False,False,False,PUB,True,False,True
M,17.0,A,3,4,3,False,True,False,False,False,PRI,False,False,True
F,18.0,A,3,4,1,True,True,False,True,False,PUB,False,False,True
M,19.0,C,2,3,0,False,False,True,False,False,PRI,False,False,True
M,19.0,A,3,4,4,False,False,True,True,True,PUB,False,True,True
F,19.0,A,1,1,2,True,True,True,False,True,PUB,True,True,True
M,18.0,A,3,3,3,True,False,False,False,False,PUB,True,True,True
M,20.0,A,3,4,4,False,True,False,False,True,PUB,False,False,True
M,19.0,C,3,4,1,False,True,False,True,True,PUB,False,False,True
M,18.0,A,3,3,1,True,False,False,True,False,PUB,False,False,True
M,20.0,A,3,4,4,False,True,False,False,True,PUB,True,False,True
M,18.0,A,3,5,2,False,True,True,False,True,PUB,False,True,True
M,20.0,A,4,3,0,False,True,False,False,True,PUB,False,False,True
F,18.0,A,3,3,2,False,True,False,False,False,PRI,False,False,True
F,20.0,A,4,5,5,False,True,False,False,False,PRI,False,True,True
M,19.0,A,2,3,2,False,True,False,False,True,PUB,False,False,True
M,18.0,C,1,3,3,False,False,True,True,False,PRI,False,True,True
M,21.0,A,2,4,1,True,False,True,True,True,PUB,True,True,True
F,18.0,A,2,4,2,True,False,False,True,False,PUB,False,True,True
F,20.0,C,3,4,1,True,True,False,True,False,PUB,False,False,True
M,23.0,A,2,2,2,False,True,False,True,True,PUB,True,False,False
M,18.0,A,3,4,2,False,False,False,False,True,PUB,True,True,True
M,19.0,A,3,3,3,True,True,False,True,False,PUB,False,False,True
M,18.0,A,4,5,4,True,False,True,False,False,PRI,True,False,True
M,20.0,A,3,3,1,True,False,False,True,False,PRI,True,True,True
M,19.0,A,3,4,3,False,False,False,True,True,PUB,False,True,True
M,18.0,A,4,3,2,False,True,False,True,False,PUB,True,True,True
M,20.0,A,4,4,4,False,True,True,False,False,PUB,True,True,True
M,18.0,A,3,3,1,True,False,True,True,False,PRI,False,True,True
M,18.0,C,3,2,2,False,True,False,False,False,PRI,True,False,True
M,19.0,A,2,5,2,False,False,False,False,True,PUB,False,False,True
M,22.0,A,3,2,0,False,True,False,False,False,PRI,False,True,True
M,20.0,D,3,2,1,False,True,False,True,False,PRI,False,False,True
M,21.0,D,2,3,1,True,True,False,False,True,PUB,False,False,True
M,19.0,D,1,4,0,False,True,False,False,True,PUB,False,True,True
M,18.0,A,3,3,0,False,False,False,False,True,PUB,True,False,True
M,18.0,D,5,3,3,False,True,False,True,True,PUB,True,False,True
M,17.0,A,4,4,5,False,True,False,True,False,PRI,True,False,True
M,18.0,D,3,3,1,True,True,False,True,False,PRI,True,False,True
M,18.0,D,4,4,1,False,True,False,False,False,PRI,False,False,True
M,17.0,D,4,4,2,False,True,False,False,False,PRI,True,False,True
M,22.0,A,3,2,3,False,False,False,False,False,PUB,False,False,True
M,18.0,A,5,3,2,False,True,False,False,False,PRI,False,False,True
M,18.0,A,4,4,0,False,True,False,False,False,PRI,False,True,True
M,18.0,A,4,4,4,False,True,False,False,False,PRI,False,True,True
M,20.0,C,4,4,4,False,True,False,False,False,PRI,False,False,True
