SEXO,IDADE,RACA,ESCOLARIDADE_PAI,ESCOLARIDADE_MAE,RENDA_FAMILIAR,BOLSA_ESTUDANTIL,INTERCAMBIO,TRABALHO_DURANTE_GRAD,COTAS,PERMANENCIA_PROLONGADA
M,19.0,A,E,E,F,A,A,D,A,0
M,21.0,B,D,D,F,A,A,A,B,0
M,23.0,A,D,E,C,A,A,A,A,0
M,18.0,A,C,C,B,A,A,A,A,0
M,19.0,A,F,E,B,A,A,B,A,0
M,27.0,D,B,C,B,A,A,A,A,0
M,20.0,D,E,C,C,A,A,E,A,0
M,20.0,D,D,F,B,A,A,E,A,0
M,18.0,A,E,E,F,A,A,C,A,0
M,20.0,D,B,C,C,A,A,A,A,0
M,20.0,F,E,E,E,A,A,E,D,1
M,20.0,A,E,D,D,A,A,C,D,1
M,20.0,A,D,C,D,A,A,E,A,1
M,19.0,A,E,E,D,A,A,E,A,1
M,19.0,A,E,F,F,A,E,A,A,0
F,25.0,A,E,E,E,A,A,D,A,0
M,21.0,A,F,E,D,A,A,E,A,0
M,18.0,D,C,B,B,F,A,B,A,1
M,20.0,A,D,D,E,A,E,E,A,0
M,19.0,D,E,E,F,A,A,D,A,1
M,21.0,D,D,D,B,A,A,E,C,1
M,25.0,A,D,B,B,A,A,D,A,1
M,20.0,A,E,D,E,A,A,E,A,0
M,19.0,A,F,F,F,A,F,E,A,0
M,27.0,A,D,D,B,A,B,C,A,0
M,19.0,A,B,D,D,A,A,E,A,1
M,19.0,A,F,E,F,A,F,D,A,0
M,19.0,A,F,E,E,A,E,A,A,0
M,19.0,A,E,F,F,A,E,E,A,1
M,18.0,F,F,F,B,A,E,D,A,1
F,22.0,A,E,E,C,A,A,D,D,1
M,19.0,A,D,D,E,A,A,E,A,1
M,17.0,A,B,C,D,A,E,D,A,0
M,24.0,A,C,D,D,A,A,A,D,0
F,18.0,A,E,E,B,A,A,D,A,1
M,22.0,A,D,F,D,A,A,E,A,0
M,18.0,A,E,D,G,A,A,E,A,1
M,18.0,A,F,E,F,A,A,D,A,0
F,18.0,A,D,E,B,A,C,A,A,0
M,20.0,F,E,E,A,A,A,A,A,0
M,19.0,A,E,E,F,A,A,B,A,0
M,22.0,C,D,D,D,A,A,A,A,0
M,19.0,A,D,E,F,A,A,E,A,0
M,21.0,A,F,D,B,A,A,A,A,0
M,19.0,A,D,E,F,A,A,E,A,1
M,18.0,A,E,F,C,A,A,A,D,0
M,19.0,A,B,B,D,F,A,D,A,1
M,19.0,A,E,F,C,A,A,D,E,0
M,21.0,A,E,E,E,A,A,A,A,0
M,20.0,A,E,F,G,A,B,A,A,1
M,19.0,A,E,F,D,F,E,A,A,1
M,18.0,A,E,E,G,A,A,A,A,0
M,18.0,A,B,E,E,C,A,E,A,1
M,21.0,A,B,D,C,A,A,D,D,0
M,19.0,A,F,F,E,A,A,E,A,1
M,19.0,A,E,F,E,A,A,A,A,1
M,21.0,A,F,F,F,A,C,A,A,0
M,22.0,A,D,F,B,A,A,D,D,0
M,18.0,A,D,E,E,A,E,A,A,0
M,24.0,A,D,D,E,A,A,E,A,1
M,20.0,A,B,C,D,A,A,D,A,1
M,26.0,A,D,E,C,A,A,E,D,1
M,26.0,D,F,E,F,A,C,A,A,0
M,23.0,A,E,F,F,A,B,A,A,0
M,27.0,F,C,D,D,F,B,E,A,0
M,21.0,A,E,E,F,A,B,E,A,0
M,18.0,A,E,E,F,A,A,A,A,0
M,18.0,A,F,F,F,A,A,D,A,1
M,19.0,A,C,D,E,A,A,D,A,0
M,17.0,A,E,F,F,A,A,A,A,0
M,19.0,D,F,F,F,A,C,A,A,0
M,19.0,A,A,B,B,E,A,A,E,1
M,19.0,C,E,F,B,A,A,D,D,0
F,18.0,F,D,E,E,A,A,A,A,1
F,23.0,D,A,E,E,A,A,E,A,1
M,18.0,A,E,E,F,A,A,A,A,0
M,21.0,A,E,D,D,E,B,D,D,1
M,30.0,A,F,E,F,A,A,E,A,0
M,18.0,D,F,E,F,A,A,A,E,1
M,29.0,A,E,E,C,A,A,E,A,0
M,22.0,A,D,E,F,A,A,E,A,0
M,19.0,D,D,D,E,A,B,E,B,1
M,20.0,A,D,F,D,A,A,E,D,1
M,31.0,A,C,C,E,A,A,A,A,0
M,18.0,A,A,D,C,E,A,E,D,1
M,20.0,A,E,F,F,A,A,A,A,0
M,24.0,D,D,B,C,A,A,C,A,1
M,18.0,A,D,F,E,A,A,D,A,0
F,23.0,A,F,F,C,A,A,E,A,0
M,40.0,A,F,D,G,A,C,E,A,1
M,32.0,A,B,E,C,A,A,D,D,0
M,19.0,C,E,E,F,A,A,E,A,1
M,22.0,A,E,F,F,A,A,D,D,0
M,20.0,A,E,D,C,E,A,A,C,0
F,19.0,C,E,E,C,C,A,A,A,0
M,21.0,A,E,D,C,A,B,A,A,1
F,19.0,A,E,E,C,A,A,D,C,0
F,22.0,D,C,D,C,C,A,E,B,0
F,24.0,A,F,F,C,D,A,E,A,0
M,19.0,A,D,E,E,A,A,C,D,0
F,19.0,B,E,E,F,A,A,A,B,1
M,19.0,D,B,C,E,B,A,A,E,0
M,27.0,D,D,F,B,D,C,E,E,0
M,19.0,A,E,E,E,A,A,A,A,0
M,18.0,A,D,E,E,E,B,A,D,1
M,19.0,A,E,E,F,A,A,E,A,0
F,18.0,F,F,F,D,D,A,D,A,1
M,28.0,A,E,D,F,A,A,E,A,1
F,18.0,A,E,F,F,A,A,C,A,0
F,22.0,C,E,F,D,A,A,A,A,1
M,19.0,F,C,E,C,E,A,E,A,1
M,20.0,A,E,E,F,A,A,E,D,0
M,20.0,A,F,F,F,A,B,A,A,1
M,21.0,A,E,D,F,A,A,A,A,0
M,18.0,A,E,E,F,A,B,E,A,1
M,23.0,A,D,D,C,A,A,D,A,0
M,24.0,D,C,B,B,D,A,C,D,0
M,23.0,A,E,F,C,A,A,A,A,0
M,18.0,A,E,F,D,A,B,E,A,1
M,19.0,A,D,D,E,E,A,E,D,1
M,19.0,A,F,D,E,A,B,A,D,1
M,19.0,A,E,E,C,A,F,A,A,1
M,19.0,A,D,D,A,E,F,A,A,0
F,19.0,C,B,B,B,D,A,A,A,0
M,22.0,A,D,B,C,D,A,D,D,0
F,25.0,A,E,D,F,A,A,E,D,0
F,19.0,A,F,D,C,A,A,E,A,0
F,18.0,D,B,E,C,A,A,E,B,0
M,18.0,B,D,D,D,A,A,E,D,0
M,18.0,A,E,E,D,A,A,A,A,1
M,19.0,A,D,C,C,A,A,A,A,1
M,18.0,D,C,D,B,A,A,A,E,0
M,20.0,A,B,E,B,A,A,A,A,1
M,19.0,A,D,E,C,A,A,E,A,1
M,19.0,A,E,E,D,A,A,A,A,1
F,18.0,A,E,D,D,A,A,A,A,1
F,20.0,D,D,D,D,A,A,D,D,1
M,21.0,A,D,E,C,A,A,E,A,1
M,18.0,A,D,D,E,A,B,A,A,1
M,29.0,A,D,C,C,A,A,D,D,0
M,19.0,D,D,E,C,A,A,E,A,1
F,19.0,A,E,F,D,A,A,E,A,0
M,20.0,A,F,E,E,A,A,E,A,1
M,19.0,D,D,D,C,A,A,D,A,0
M,35.0,A,B,E,B,A,A,E,A,1
M,20.0,A,F,F,D,A,A,A,A,0
M,19.0,D,E,E,F,A,A,D,A,0
F,20.0,A,E,F,C,A,A,E,A,1
M,23.0,D,C,A,B,A,A,E,D,1
M,19.0,B,D,B,C,A,A,A,A,1
M,26.0,A,D,F,D,A,A,D,A,1
M,21.0,A,E,D,E,A,A,E,A,1
M,18.0,A,D,D,C,A,A,A,A,0
F,19.0,A,E,E,E,A,F,A,A,0
M,18.0,A,D,D,C,A,A,D,D,1
M,28.0,D,B,C,A,A,A,A,D,1
M,19.0,A,F,F,C,A,A,E,A,1
M,19.0,D,D,D,E,A,A,E,A,1
M,22.0,B,B,C,B,A,A,D,A,0
M,20.0,B,D,F,A,A,A,A,A,0
M,18.0,A,E,E,D,A,A,E,A,1
M,26.0,D,E,D,E,A,A,E,A,1
M,19.0,A,D,F,F,A,A,E,A,1
M,20.0,B,B,C,C,A,A,E,A,1
M,18.0,A,E,F,F,A,A,A,A,1
M,21.0,D,D,D,D,A,A,A,A,1
M,25.0,A,E,C,C,A,A,E,A,1
M,19.0,A,E,E,E,A,A,E,A,0
M,20.0,D,A,D,D,A,A,E,A,1
M,19.0,A,D,E,D,A,A,E,A,1
F,18.0,A,B,C,E,A,A,D,A,0
M,18.0,B,E,E,D,A,A,D,A,0
M,26.0,A,C,E,D,A,A,D,A,1
M,19.0,A,E,E,F,A,A,D,A,0
F,19.0,A,E,E,B,A,A,E,A,1
M,25.0,D,C,D,C,E,A,E,D,1
M,21.0,A,C,C,E,A,A,E,A,1
M,18.0,D,D,D,D,A,A,D,A,1
M,19.0,A,E,C,E,A,A,E,A,1
M,18.0,D,D,F,E,A,A,E,A,1
M,17.0,D,D,D,D,C,A,D,D,1
F,18.0,B,E,F,E,F,A,A,D,0
M,20.0,B,B,D,D,A,A,E,D,1
M,18.0,D,E,D,E,A,A,E,A,1
F,20.0,A,E,E,C,A,A,A,A,0
M,19.0,D,D,D,D,A,A,E,A,1
F,19.0,D,E,F,B,A,A,E,A,1
M,17.0,F,D,D,E,A,A,E,D,1
M,19.0,D,C,E,D,A,B,B,A,1
M,20.0,A,D,D,E,A,A,E,C,1
M,17.0,A,D,E,A,A,B,A,A,1
M,19.0,D,D,D,D,A,A,E,A,1
M,19.0,B,D,E,E,A,A,E,A,1
M,18.0,A,D,F,E,A,A,E,A,1
M,19.0,A,D,E,C,A,A,D,A,0
M,19.0,A,F,F,C,A,A,A,A,0
M,20.0,A,F,D,E,A,A,D,A,0
M,20.0,A,F,F,B,A,A,E,D,1
M,19.0,A,E,F,A,A,A,A,D,0
M,18.0,A,C,B,B,A,A,D,A,0
M,18.0,A,D,D,E,A,A,E,D,0
M,19.0,A,D,D,C,A,A,D,A,1
M,20.0,A,D,D,B,A,A,E,D,0
F,18.0,A,D,B,D,A,A,A,D,1
M,18.0,B,D,D,B,A,A,D,A,0
M,18.0,A,D,B,C,A,A,E,A,0
M,18.0,D,F,F,F,A,A,E,A,0
M,23.0,A,B,E,D,A,A,E,A,1
M,18.0,A,C,C,B,C,A,D,A,0
M,20.0,A,D,F,E,A,A,E,A,1
M,19.0,D,E,E,E,A,A,E,A,0
M,18.0,A,E,E,F,A,A,E,A,0
M,18.0,A,E,F,C,A,A,D,D,0
F,18.0,A,E,C,F,A,A,E,A,0
M,18.0,A,C,D,B,A,A,A,D,0
M,18.0,B,F,D,E,A,F,A,B,1
F,21.0,A,B,D,C,A,A,A,D,0
M,19.0,B,B,D,C,A,A,A,E,0
M,20.0,A,D,E,E,A,A,E,D,0
M,18.0,A,D,F,D,A,A,B,D,0
M,18.0,A,B,D,B,A,A,A,A,0
M,19.0,A,E,E,E,A,A,E,A,0
M,19.0,A,D,D,B,A,A,C,D,0
M,19.0,A,F,F,F,A,A,E,D,0
M,18.0,A,D,E,E,A,A,D,A,0
M,18.0,A,F,D,E,A,A,A,A,0
M,18.0,A,D,C,E,A,A,E,A,0
M,18.0,A,D,F,E,A,A,A,A,0
M,20.0,A,E,E,E,A,A,E,A,0
M,17.0,B,D,D,A,A,A,A,E,1
M,20.0,B,F,D,D,A,A,A,B,1
M,19.0,D,D,E,B,A,A,D,A,1
M,23.0,D,E,D,C,A,A,B,A,0
M,21.0,D,D,D,A,A,A,D,C,0
F,21.0,D,E,E,E,A,A,A,A,1
M,19.0,A,D,C,D,A,A,A,A,0
M,23.0,B,C,B,A,A,A,C,D,1
M,21.0,D,F,E,A,A,A,A,A,1
M,21.0,A,D,E,D,A,B,A,A,1
M,19.0,D,D,D,D,A,A,D,A,1
M,19.0,D,E,E,D,A,A,E,A,0
M,36.0,D,E,D,D,A,A,E,A,1
M,19.0,D,D,D,D,A,A,B,A,1
M,19.0,B,E,D,A,E,A,A,F,0
M,28.0,C,D,E,C,A,A,E,D,1
M,19.0,D,A,D,B,A,A,E,E,1
M,21.0,D,E,D,B,A,A,B,B,0
M,22.0,D,D,B,B,E,A,A,E,0
F,21.0,D,B,C,B,A,A,A,D,1
M,25.0,D,C,C,C,A,A,C,D,1
M,20.0,B,B,B,E,A,A,A,A,0
M,22.0,A,F,D,A,A,A,C,A,1
M,19.0,D,E,E,B,A,A,A,A,0
M,23.0,D,D,F,C,E,A,A,E,0
M,19.0,D,D,D,E,A,A,E,E,1
M,19.0,A,E,D,C,A,A,B,A,1
M,19.0,D,D,C,B,A,A,C,A,1
M,18.0,B,B,B,B,A,A,A,D,0
M,24.0,D,A,C,B,E,A,A,A,1
M,22.0,D,D,F,C,A,A,A,A,0
M,29.0,D,B,D,B,A,A,A,A,1
M,18.0,D,B,D,A,A,A,E,A,1
M,19.0,A,B,E,B,A,A,A,D,0
M,25.0,A,C,B,D,A,A,C,D,0
M,18.0,A,E,E,C,A,A,B,D,1
M,19.0,A,D,B,C,A,E,B,A,1
M,20.0,A,F,F,E,A,A,E,D,1
M,19.0,C,D,E,C,A,A,E,A,1
M,18.0,A,D,E,E,A,A,C,A,0
M,19.0,D,C,B,D,A,A,C,C,1
M,17.0,A,F,F,F,A,A,B,A,1
M,16.0,D,E,F,D,A,A,A,A,0
M,22.0,D,B,B,B,B,A,A,C,1
M,20.0,D,C,D,A,E,A,A,E,1
M,19.0,B,D,E,C,A,A,A,D,0
M,20.0,D,D,D,B,C,A,C,B,1
M,23.0,D,A,A,A,A,A,E,D,1
M,23.0,D,B,B,E,A,A,E,A,1
M,20.0,D,D,D,A,A,A,B,C,0
M,20.0,D,C,D,A,A,F,C,C,1
M,19.0,B,D,E,E,A,A,E,B,1
M,20.0,D,B,D,D,A,A,E,D,1
M,20.0,A,B,D,C,E,A,D,A,0
M,21.0,D,B,C,C,E,A,A,E,0
M,20.0,D,B,C,A,E,A,A,E,0
M,19.0,A,E,E,F,A,A,A,D,0
M,19.0,A,D,D,A,A,A,A,A,0
M,18.0,D,E,E,B,A,A,B,A,0
M,26.0,D,C,C,A,A,A,A,B,1
M,20.0,D,D,E,E,A,A,A,B,0
M,27.0,C,D,D,C,A,A,D,A,1
M,21.0,D,D,D,D,A,A,E,A,0
M,19.0,D,D,C,B,A,A,B,D,1
M,20.0,B,D,D,C,E,A,E,B,1
M,25.0,D,E,D,C,A,A,A,A,0
M,29.0,D,D,D,B,A,A,A,E,1
M,20.0,A,D,D,B,A,B,A,A,1
M,19.0,A,F,F,B,A,A,A,A,0
M,23.0,D,B,B,B,A,A,A,C,1
M,25.0,D,D,B,C,A,A,E,A,1
M,19.0,D,D,E,E,A,C,A,A,0
M,18.0,B,D,E,D,E,A,A,D,0
M,18.0,A,E,E,F,A,A,A,A,0
M,19.0,A,D,E,E,A,A,C,A,1
M,18.0,A,E,F,D,A,B,E,A,1
M,17.0,D,F,F,F,A,A,A,A,1
M,21.0,D,D,D,C,A,A,A,A,1
M,19.0,A,D,F,F,A,A,A,A,1
M,20.0,A,E,F,F,A,A,A,A,0
M,20.0,B,E,C,E,A,A,A,A,0
F,18.0,F,F,F,C,A,B,A,A,1
M,19.0,D,D,F,F,A,A,D,A,0
M,20.0,A,E,F,E,A,A,C,A,1
M,19.0,A,D,D,E,A,A,D,A,1
F,18.0,B,E,D,C,A,A,E,A,1
M,19.0,F,D,E,A,A,A,A,A,1
F,19.0,D,E,D,B,C,A,A,C,1
M,18.0,D,F,D,F,A,A,D,A,0
M,21.0,A,D,E,D,A,A,A,A,0
M,18.0,D,C,C,A,E,A,A,B,1
M,18.0,A,D,D,E,A,A,A,A,1
M,17.0,D,E,E,C,A,A,D,A,1
F,19.0,A,D,C,B,A,A,D,A,1
M,19.0,A,E,D,A,A,A,D,A,0
F,20.0,D,F,F,E,A,A,D,A,1
M,21.0,A,E,D,F,A,E,A,A,0
M,27.0,A,F,F,F,A,A,D,A,0
M,19.0,A,F,E,E,A,A,A,A,0
F,19.0,A,F,F,F,A,C,A,A,0
M,18.0,D,D,C,C,A,A,E,A,1
M,19.0,A,E,D,D,A,A,A,A,0
M,19.0,A,D,D,C,A,A,A,A,1
M,19.0,D,D,F,E,A,A,C,A,0
M,20.0,C,D,E,B,A,A,A,D,1
M,19.0,A,D,C,E,A,A,E,A,1
M,22.0,D,E,D,A,C,A,A,A,0
M,22.0,D,D,E,E,A,A,A,A,0
M,28.0,A,C,D,A,C,A,A,E,0
M,21.0,D,D,D,B,E,A,A,A,1
M,20.0,A,D,E,B,A,A,D,A,1
M,27.0,F,D,E,C,A,A,D,A,1
M,23.0,A,E,E,A,C,A,D,D,1
M,22.0,A,F,E,F,A,A,E,A,1
M,20.0,A,E,E,D,A,A,A,A,0
M,18.0,D,D,F,C,A,A,D,A,1
M,19.0,A,D,D,E,A,F,E,A,0
M,19.0,D,D,D,B,A,A,A,D,0
M,22.0,D,E,E,D,A,A,A,A,0
M,18.0,A,C,B,E,A,A,D,A,0
M,19.0,A,D,E,F,A,A,A,A,0
M,19.0,A,D,E,D,A,A,C,A,0
F,18.0,A,E,E,B,A,A,A,A,0
M,19.0,A,D,D,D,A,A,E,A,1
M,19.0,A,D,F,E,A,A,A,A,1
M,18.0,D,C,C,E,A,A,A,D,0
F,19.0,A,F,D,B,A,A,A,A,0
M,20.0,C,D,C,C,A,A,E,A,0
M,25.0,F,D,E,C,A,B,D,A,1
M,19.0,F,E,E,F,A,A,A,A,0
M,19.0,A,F,F,G,A,F,B,A,0
M,20.0,B,E,E,D,A,A,C,A,1
F,18.0,A,E,F,C,A,A,E,A,1
M,23.0,A,D,F,F,A,A,E,A,0
M,19.0,A,E,F,C,A,A,A,A,1
M,21.0,A,D,E,C,A,A,A,A,0
M,19.0,A,D,E,F,A,A,E,A,0
M,19.0,A,F,E,G,A,A,D,A,0
M,20.0,A,E,C,F,A,A,E,A,0
F,19.0,A,E,E,G,A,B,D,A,1
M,19.0,F,F,E,E,A,A,E,D,1
M,19.0,A,F,E,E,A,A,A,A,0
M,19.0,D,E,F,C,A,A,A,A,1
M,19.0,A,D,F,E,A,A,A,A,0
M,21.0,A,F,E,F,A,A,D,A,0
M,18.0,A,E,E,E,A,A,A,A,1
M,20.0,B,A,D,B,B,A,A,B,0
M,19.0,A,E,E,F,A,A,B,A,1
M,20.0,A,E,D,C,A,A,E,A,1
M,22.0,F,E,E,D,A,A,A,A,1
M,19.0,A,F,F,E,A,A,A,A,1
M,19.0,D,D,D,E,A,A,A,A,0
M,18.0,A,E,D,C,E,A,D,A,0
M,18.0,A,D,D,C,E,A,C,A,0
M,20.0,A,C,E,A,A,A,B,A,1
M,19.0,A,E,F,F,A,A,E,A,0
M,23.0,A,D,E,G,A,A,A,A,0
M,20.0,D,C,E,A,E,A,B,A,0
M,18.0,D,C,D,A,F,A,A,E,0
M,19.0,A,D,D,E,A,A,A,A,1
M,21.0,A,D,D,E,A,A,E,A,1
M,18.0,A,D,F,D,A,A,D,A,0
M,19.0,A,E,D,D,A,F,D,D,0
M,19.0,A,D,C,B,A,A,A,A,1
M,19.0,A,D,D,C,A,A,A,A,1
F,21.0,F,D,D,B,C,A,A,A,1
M,18.0,A,F,D,F,A,A,D,A,1
M,19.0,F,F,E,F,A,A,A,A,0
M,20.0,D,D,E,E,A,A,A,A,1
M,22.0,D,F,F,C,A,A,E,A,1
M,18.0,A,E,D,E,A,A,D,A,1
F,20.0,A,D,D,F,A,A,E,A,1
F,20.0,A,B,D,A,C,A,D,D,1
M,18.0,D,D,D,E,A,A,E,A,1
M,23.0,A,E,F,E,A,A,A,A,0
M,20.0,A,C,D,C,A,A,D,C,0
M,23.0,A,F,F,D,A,A,D,A,0
M,18.0,D,D,D,C,A,A,A,A,0
M,19.0,C,D,D,E,A,A,E,A,1
F,19.0,A,E,F,E,A,A,D,A,1
M,18.0,D,B,E,E,A,A,E,D,0
M,31.0,D,B,D,C,A,A,E,A,1
M,20.0,D,D,D,B,A,A,A,D,0
M,18.0,E,E,E,C,C,A,A,B,1
M,19.0,D,E,E,F,A,A,D,A,1
M,20.0,F,A,D,B,A,A,A,A,1
M,19.0,F,F,E,A,A,A,A,A,0
M,18.0,D,E,E,D,A,A,A,D,0
F,18.0,A,E,F,E,A,A,E,D,0
M,18.0,A,F,E,E,A,A,B,A,1
M,18.0,D,E,E,C,A,A,A,A,1
F,18.0,A,E,E,B,A,B,B,A,1
F,19.0,A,F,E,C,A,A,E,A,0
M,18.0,A,D,E,E,D,A,E,A,1
M,18.0,D,F,D,E,A,A,E,D,0
F,19.0,D,B,E,D,A,A,E,D,0
M,18.0,A,F,F,G,A,B,A,A,1
M,19.0,B,B,B,C,A,A,A,A,1
M,18.0,D,D,D,C,A,A,D,E,1
M,19.0,A,D,E,F,A,E,E,A,0
M,19.0,D,C,D,B,A,A,B,D,1
M,17.0,B,B,F,C,A,E,A,B,1
M,19.0,B,D,D,E,A,A,E,A,1
M,19.0,D,D,D,F,A,A,E,A,1
M,19.0,B,C,F,C,A,A,C,A,1
F,18.0,A,F,D,A,A,A,D,A,1
M,18.0,A,E,F,E,A,B,A,A,1
M,20.0,A,E,E,E,A,A,D,A,1
M,20.0,A,D,D,C,A,A,D,A,1
M,19.0,A,F,F,B,A,A,A,A,0
M,20.0,A,A,A,A,C,A,A,D,0
M,19.0,D,D,D,D,A,B,B,A,1
M,18.0,D,D,E,A,A,B,A,D,1
M,19.0,B,E,F,C,A,A,A,A,1
M,20.0,A,E,D,F,A,A,E,A,1
M,19.0,F,B,E,B,A,B,A,D,1
F,20.0,D,A,A,A,E,A,A,D,1
M,19.0,B,B,B,B,A,A,B,B,1
M,19.0,D,C,E,F,A,A,E,A,0
M,19.0,B,D,D,F,A,A,E,A,1
M,21.0,A,C,D,B,A,A,A,A,1
M,18.0,D,D,D,B,A,A,D,D,1
M,18.0,B,D,D,B,A,E,A,B,1
M,20.0,B,E,D,E,A,A,D,A,1
M,20.0,D,C,D,E,A,A,D,D,1
M,20.0,D,B,D,D,A,A,E,D,1
M,19.0,A,E,E,C,A,A,C,A,1
M,18.0,C,D,D,D,A,E,D,A,0
M,22.0,D,D,D,C,A,A,C,E,0
M,18.0,C,B,D,C,A,E,D,E,1
M,27.0,F,D,D,C,A,A,E,A,0
M,19.0,B,B,D,B,C,A,E,E,1
M,23.0,A,B,B,A,A,A,A,C,1
M,22.0,D,B,B,C,A,A,B,D,1
M,22.0,B,D,D,A,F,A,A,B,1
M,18.0,A,E,D,E,A,E,A,A,1
M,20.0,A,D,D,F,A,B,E,A,1
M,21.0,B,C,E,B,A,A,D,A,0
M,20.0,D,C,C,A,A,A,A,D,0
M,19.0,D,C,D,B,A,A,D,D,1
M,22.0,D,C,F,B,A,A,E,E,1
M,17.0,D,E,F,F,A,A,A,A,1
M,19.0,D,F,E,G,A,D,E,A,1
M,19.0,D,D,D,B,A,A,D,A,1
M,25.0,A,D,D,C,A,A,B,A,1
M,23.0,A,E,E,F,A,E,E,A,0
M,18.0,D,D,E,B,A,A,A,E,1
M,20.0,B,D,E,C,A,A,C,A,1
M,20.0,D,D,D,B,A,A,A,A,1
M,19.0,D,E,E,F,A,A,A,E,0
M,19.0,A,F,E,F,A,A,C,A,1
M,19.0,A,C,D,B,B,A,A,E,1
M,18.0,A,E,E,E,A,A,E,A,1
M,20.0,D,D,D,E,E,A,E,E,0
M,21.0,D,B,C,F,E,A,D,E,0
M,23.0,A,D,F,F,A,A,E,A,0
M,18.0,A,D,E,F,A,A,E,A,1
M,18.0,D,E,E,E,A,A,E,D,1
M,23.0,A,E,E,F,A,F,E,A,0
M,18.0,A,D,D,A,E,A,D,A,1
M,19.0,A,E,E,F,A,C,E,A,1
M,18.0,D,D,B,F,A,A,E,A,1
M,21.0,A,F,F,F,A,A,A,A,0
M,19.0,A,D,F,F,A,A,D,A,0
M,20.0,A,D,F,E,A,A,E,A,1
M,19.0,F,F,F,G,A,A,E,A,0
M,19.0,A,F,F,F,A,A,E,A,1
M,20.0,A,E,E,C,A,B,D,A,1
M,26.0,F,F,F,C,A,A,E,A,1
M,19.0,D,B,D,C,E,A,E,E,1
M,19.0,A,D,F,C,A,A,D,A,1
F,19.0,A,F,D,F,A,F,A,A,1
M,23.0,A,D,D,G,A,A,E,A,0
M,19.0,B,D,C,B,A,A,B,E,0
M,20.0,A,E,E,E,A,A,E,A,1
M,19.0,D,D,D,E,A,A,E,A,1
M,17.0,F,F,F,F,A,A,E,A,0
M,18.0,D,C,C,B,A,A,A,D,0
M,18.0,D,E,E,F,A,A,A,A,1
F,17.0,A,D,F,C,A,A,B,A,0
F,19.0,D,D,F,B,A,A,A,A,1
M,20.0,A,E,D,F,A,A,A,A,0
M,19.0,D,D,D,B,A,A,D,C,0
M,20.0,D,B,D,A,A,A,D,A,1
M,18.0,D,D,E,B,A,A,C,A,0
M,19.0,D,D,E,A,E,A,C,C,0
M,19.0,D,D,D,B,A,B,B,A,1
F,18.0,D,A,D,B,A,A,E,E,0
M,22.0,D,E,E,D,A,B,E,A,1
F,17.0,A,E,C,D,A,A,A,A,0
M,29.0,D,B,D,E,A,A,E,D,0
M,19.0,D,D,D,C,A,A,A,A,0
M,23.0,A,F,E,F,A,A,D,A,1
M,33.0,A,D,C,E,A,A,E,A,0
M,17.0,D,E,F,C,A,A,A,A,1
F,19.0,D,D,D,C,F,A,A,A,0
M,19.0,D,D,D,B,E,A,C,A,0
M,23.0,D,E,F,C,A,A,D,A,0
M,20.0,D,D,D,B,A,A,A,A,0
M,19.0,A,D,D,E,E,A,E,A,0
M,18.0,B,D,D,C,A,A,B,E,0
M,19.0,D,D,F,F,A,A,D,A,0
M,24.0,D,B,F,D,A,E,E,A,0
M,21.0,D,F,F,F,A,A,E,A,1
M,19.0,D,D,E,D,A,A,E,A,1
M,22.0,D,C,D,C,A,A,A,A,1
M,18.0,D,D,D,C,A,A,A,A,0
M,19.0,A,F,F,D,A,A,A,A,0
F,21.0,D,D,E,C,F,A,A,D,0
M,22.0,D,D,D,F,A,B,A,A,1
M,18.0,D,F,E,F,A,A,A,A,1
M,19.0,A,F,F,F,A,B,A,A,1
M,19.0,A,D,F,D,A,A,C,A,0
M,19.0,A,D,D,D,A,A,A,A,1
M,18.0,D,B,B,E,A,A,A,A,0
M,20.0,D,E,D,B,A,A,A,A,1
M,20.0,D,C,C,B,A,A,A,A,1
M,19.0,D,E,D,C,A,A,D,B,0
F,19.0,D,F,E,D,A,A,C,A,0
F,19.0,A,B,D,B,E,A,A,A,0
M,19.0,D,D,C,A,E,A,E,A,1
M,29.0,B,E,E,F,A,A,C,A,1
M,19.0,B,D,D,B,D,A,A,E,0
M,18.0,D,B,E,B,C,A,A,A,1
M,19.0,D,D,E,B,F,A,A,D,1
M,19.0,A,E,D,C,A,A,A,A,1
M,18.0,D,B,D,B,A,A,A,A,1
F,19.0,A,E,F,D,A,A,A,A,1
M,18.0,A,D,D,B,A,A,A,A,0
M,18.0,B,D,D,C,E,B,E,A,1
M,18.0,A,C,F,E,A,A,A,A,0
M,18.0,A,D,F,C,A,A,A,A,1
M,21.0,D,E,B,A,D,A,A,A,1
M,19.0,F,D,D,C,C,A,A,E,1
M,18.0,A,E,D,C,A,A,C,A,0
M,25.0,A,D,F,B,A,A,A,A,1
M,22.0,D,B,F,B,C,A,A,D,1
M,24.0,A,E,F,E,A,B,B,A,1
M,30.0,D,D,C,E,A,A,E,A,0
M,18.0,D,D,D,C,A,A,A,E,0
F,19.0,D,E,B,A,E,A,A,A,1
M,45.0,A,D,D,C,C,A,E,D,0
M,22.0,D,D,E,D,C,B,A,A,1
M,20.0,D,D,C,E,C,A,E,A,1
M,17.0,D,E,F,E,A,A,A,A,1
M,22.0,A,E,D,C,E,A,A,E,0
M,19.0,A,D,E,C,D,A,E,A,0
M,23.0,D,D,D,B,C,A,B,A,0
M,18.0,D,E,D,E,D,A,D,E,0
